user_id,start,stop,evenness,richness,no_posts,event
43,0,23,0.42120111960593,75,3689,0
43,23,24,0.855423115417587,43,294,0
43,24,25,0.846006631873816,47,613,0
43,25,26,0.831688067459361,47,421,0
186,0,1,0.334791671599502,8,287,0
186,1,2,0.531647516019151,3,122,0
335,0,12,0.243352395770543,10,409,0
335,12,13,0.981940786864098,2,19,0
379,0,8,0.862865385319973,14,29,0
379,8,9,0.22426240480002,8,150,0
71,0,1,0.716086326387868,3,18,0
71,1,3,0.954434002924965,2,8,0
404,0,1,0.935635955211353,22,44,0
404,1,5,0.930688285550101,9,14,0
404,5,7,1,3,3,0
404,7,10,0.962961064794514,5,7,0
404,10,11,1,5,5,0
404,11,13,0.883633370779725,6,12,0
404,13,14,1,5,5,0
404,14,15,0.975503759006108,6,7,0
404,15,18,0.950433436592985,12,24,0
276,0,4,0.914100892018565,3,7,0
276,4,5,0.850787447415633,4,36,0
276,5,6,0.742618550329166,3,22,0
276,6,7,0.675804430697763,6,43,0
276,7,8,0.591672778582327,2,7,0
276,8,9,,1,6,0
266,0,1,0.977417817528172,2,17,0
422,0,1,0.334648975978466,3,22,0
143,0,1,,1,1,0
137,0,5,0.700576754845952,5,14,0
137,5,6,0.40777685717129,7,140,0
137,6,7,0.368843510966143,7,120,0
137,7,8,0.455861087972405,9,142,0
137,8,9,0.591901734759274,10,143,0
137,9,10,0.715388588301113,4,173,0
137,10,11,0.66884092726593,7,89,0
137,11,12,0.685438268815569,5,84,0
137,12,13,0.283363230159087,6,56,0
137,13,14,0.721928094887362,2,10,0
137,14,15,0.832525247618954,3,27,0
137,15,16,0.573187015861077,6,41,0
137,16,17,0.715111100600362,6,50,0
137,17,18,0.689209426360162,4,17,0
137,18,19,0.982630163944619,3,19,0
137,19,20,0.433393122275432,7,64,0
137,20,21,0.527054964607157,5,48,0
137,21,22,0.499476284486816,4,26,0
137,22,23,0.4764633824367,5,25,0
23,0,5,1,2,2,0
23,5,6,0.635616635038686,13,53,0
23,6,7,,1,4,0
407,0,3,0.778385397048775,5,14,0
407,3,4,1,2,2,0
394,0,1,0.72483409150576,3,7,0
223,0,1,,1,5,0
293,0,1,0.663906669135119,5,98,0
293,1,6,0.578991280989898,11,82,0
293,6,7,,1,2,0
54,0,1,0.877193959151834,9,16,0
54,1,2,0.850955398431372,6,13,0
402,0,1,0.85279248849004,3,9,0
402,1,2,0.847674876815904,7,35,0
402,2,3,0.787071389789986,12,70,0
239,0,1,0.869915529773626,3,7,0
239,1,2,,1,1,0
237,0,1,,1,66,0
237,1,2,,1,3,0
181,0,1,0.832386706104151,32,89,0
181,1,2,0.942606510371594,8,16,0
124,0,7,0.784660148885009,7,16,0
7,0,13,0.774285531663982,86,808,0
333,0,1,,1,46,0
333,1,2,,1,3,0
438,0,1,0.859545003990286,69,568,0
438,1,2,0.895335982266773,38,82,0
202,0,1,0.492752024456445,16,150,0
202,1,2,0.64544801452071,14,155,0
202,2,3,0.756682252903202,19,140,0
202,3,4,0.754419946186583,14,74,0
202,4,5,0.732066690093194,2,39,0
202,5,6,0.786994480825153,4,17,0
202,6,7,0.718191817489326,5,21,0
202,7,9,0.629704972925372,6,23,0
436,0,61,0.767226377848855,66,520,0
337,0,1,0.421909398008336,30,416,0
309,0,1,0.845350936622436,2,11,0
264,0,1,,1,1,0
126,0,1,0.353359335021421,2,15,0
126,1,2,0.936667381877562,2,34,0
259,0,1,0.960964047443681,4,5,0
62,0,12,0.84895946001429,26,88,0
62,12,13,0.807902265970126,4,18,0
46,0,4,0.925351039902596,18,71,0
20,0,4,,1,1,0
20,4,5,0.897944473522682,5,12,0
20,5,15,0.864184994472799,25,117,0
20,15,16,0.881353453268883,5,10,0
20,16,17,0.925787598354723,8,13,0
20,17,18,0.828871363252444,4,9,0
362,0,1,0.719987714132089,3,20,0
362,1,2,0.98033290648245,3,42,0
362,2,5,0.619405677634707,8,178,0
362,5,8,0.690082253091535,9,76,0
362,8,9,0.869915529773626,3,7,0
42,0,13,0.718318970356202,61,467,0
221,0,5,0.602834749381868,25,165,0
221,5,6,0.785151925592805,7,39,0
221,6,9,0.832896476247039,23,67,0
221,9,13,0.665239470199073,28,134,0
286,0,1,0.814585985220898,27,161,0
286,1,2,0.814470448963871,20,68,0
286,2,6,0.63547912015363,33,420,0
286,6,12,0.473717861772995,27,440,0
295,0,1,0.717751695938803,11,60,0
295,1,2,0.873836009073615,6,41,0
139,0,2,0.889845184518273,12,28,0
139,2,3,0.918295834054489,2,3,0
13,0,1,0.875735901309335,27,57,0
13,1,2,0.915829752491863,66,141,0
13,2,3,0.911040722423502,77,219,0
13,3,4,0.880900025909862,27,77,0
55,0,2,0.811649021461231,38,169,0
55,2,4,0.726856687589961,52,247,0
55,4,5,0.855656009453548,65,285,0
55,5,6,0.904626041446905,42,123,0
55,6,7,0.867342665067599,70,284,0
55,7,8,0.885371592706989,79,311,0
55,8,9,0.914103112718247,67,199,0
55,9,11,0.884817668350314,107,403,0
55,11,12,0.846938275159653,46,120,0
55,12,13,0.886543178568601,20,44,0
257,0,1,0.938488292261909,9,18,0
129,0,1,,1,39,0
129,1,2,,1,2,0
67,0,1,0.827874925968282,10,69,0
67,1,2,0.952819531114783,4,8,0
67,2,3,0.823220895212068,4,21,0
67,3,4,0.812829379816269,9,31,0
67,4,5,0.917988704503819,6,21,0
67,5,6,0.920619835714305,3,6,0
176,0,2,0.760605906403701,8,37,0
176,2,23,0.982567593073364,8,9,0
176,23,24,0.900506811106477,26,52,0
176,24,25,0.960923275203477,33,52,0
176,25,26,0.92648050965375,44,103,0
176,26,27,0.950317053533086,33,53,0
176,27,28,0.933279238289768,31,59,0
176,28,29,0.955181323136613,34,62,0
176,29,30,0.93872412413619,34,58,0
176,30,31,0.946082884615859,23,46,0
200,0,17,0.79964986061109,64,342,0
200,17,20,0.941202002208197,17,33,0
200,20,21,0.913637978725938,21,43,0
200,21,23,0.808332176132564,37,139,0
200,23,24,0.902831167845792,13,34,0
200,24,25,0.912669409105792,13,23,0
200,25,26,0.85107074402781,36,105,0
200,26,27,0.787871838817186,29,106,0
200,27,31,0.881990718521225,45,109,0
432,0,2,0.900937694478658,9,21,0
432,2,4,0.771149182001726,7,25,0
432,4,7,0.816307533611761,26,87,0
432,7,8,0.921271213352471,12,18,0
432,8,10,0.941329882778696,16,32,0
374,0,2,0.494182934849789,2,37,0
329,0,5,0.750043153122422,30,99,0
329,5,6,0.357499614622054,13,159,0
329,6,7,,1,3,0
16,0,1,0.639294556624172,6,64,0
161,0,1,0.737918514007678,20,232,0
161,1,2,0.822351713639782,15,142,0
273,0,5,0.533057999850554,6,39,0
283,0,7,0.766318775742695,127,1729,0
283,7,8,0.821489100858665,50,271,0
283,8,13,0.735954908076906,86,1075,0
283,13,15,0.760883546221128,44,343,0
283,15,16,0.870756409648985,35,147,0
283,16,17,0.895770194132662,28,83,0
283,17,60,0.820822995392371,447,5143,0
261,0,2,,1,1,0
261,2,4,,1,2,0
261,4,6,,1,1,0
69,0,3,1,2,8,0
365,0,3,0.920619835714305,3,6,0
365,3,5,0.862001965274259,29,124,0
365,5,6,0.80659409407427,18,86,0
365,6,7,,1,1,0
60,0,1,0.731342483672563,8,38,0
17,0,9,0.596321852685485,11,106,0
17,9,25,0.492095193651404,38,939,0
17,25,26,0.604756588690129,13,77,0
296,0,5,0.696014085455419,57,395,0
296,5,6,0.653449467232698,24,103,0
296,6,7,0.769147414171059,16,40,0
296,7,8,0.554723789744874,19,98,0
296,8,9,0.89634483939696,22,44,0
296,9,14,0.781423263989709,34,116,0
338,0,7,0.971849544824264,5,15,0
116,0,1,,1,6,0
330,0,7,0.894964537655,4,11,0
330,7,9,0.721928094887362,2,15,0
330,9,10,0.918295834054489,2,3,0
352,0,1,0.336866566371247,3,111,0
352,1,2,1,2,4,0
269,0,1,0.242292189082415,2,25,0
269,1,2,0.276195427647939,2,21,0
387,0,23,0.656668625253768,45,248,0
387,23,30,0.354629883425823,46,832,0
387,30,31,0.762579799596064,19,94,0
89,0,21,0.609412765018353,48,387,0
89,21,22,0.946907213901164,26,47,0
89,22,23,0.905010773627192,37,96,0
89,23,24,0.672142296820035,34,133,0
89,24,25,0.666420120589636,27,95,0
397,0,2,0.864973520717927,3,5,0
397,2,4,0.38862698641698,6,37,0
397,4,5,0.53981121925624,9,82,0
397,5,6,,1,3,0
248,0,3,0.278183123344935,9,217,0
248,3,7,0.188958620187279,9,257,0
45,0,11,0.463704844223617,40,720,0
45,11,12,0.570084197744126,13,174,0
45,12,13,0.607238319556117,7,22,0
234,0,3,0.971325691060917,8,11,0
125,0,1,0.423368764107851,8,49,0
125,1,2,0.256581877996211,4,39,0
443,0,25,0.883342536075122,63,179,0
383,0,2,0.809656833416415,5,9,0
383,2,3,0.712044128252316,7,28,0
383,3,5,1,2,2,0
33,0,1,0.862824914234348,14,57,0
455,0,8,0.661223369709415,7,61,0
455,8,9,0.918295834054489,4,9,0
168,0,9,0.913129566572158,16,32,0
168,9,10,0.812797217571723,23,68,0
168,10,11,0.895224926439608,11,22,0
168,11,12,0.834721560807667,16,29,0
168,12,15,0.847020960452587,54,158,0
168,15,16,0.805982837751453,48,174,0
168,16,17,0.895431940599914,57,231,0
168,17,18,0.8414787214123,64,232,0
168,18,19,0.874488634718674,58,176,0
168,19,20,0.806007121484822,73,461,0
168,20,21,0.841028035053907,85,549,0
168,21,22,0.866811676649912,71,255,0
168,22,23,0.759997524811186,54,196,0
168,23,24,0.927497228481885,56,135,0
168,24,25,0.913617127839293,62,181,0
168,25,26,0.869862527142465,64,215,0
168,26,27,0.854098087963326,75,314,0
168,27,28,0.906671354368873,75,224,0
168,28,29,0.845257179427495,47,128,0
168,29,30,0.944047017759914,53,110,0
168,30,31,0.859255091502348,64,200,0
168,31,32,0.914205468291894,51,122,0
168,32,33,0.876337500199265,51,146,0
168,33,37,0.821927816356125,60,207,0
168,37,39,0.868604953459642,66,242,0
168,39,41,0.890376636020913,91,407,0
168,41,53,0.826159151918336,105,667,0
168,53,55,0.838616421079813,31,80,0
450,0,6,0.807574985963281,5,17,0
450,6,7,1,2,2,0
412,0,7,0.665754717444176,8,69,0
412,7,8,0.872939676886806,8,29,0
412,8,9,0.934223676864058,9,37,0
412,9,10,0.95500819308885,12,33,0
412,10,11,0.896240625180289,4,6,0
412,11,12,0.882425223544658,6,9,0
412,12,22,0.861753508048933,10,25,0
27,0,1,0.79210062202967,9,21,0
307,0,23,0.800920961569403,323,11024,0
307,23,26,0.843799104727749,154,983,0
307,26,27,0.720748244980782,107,588,0
307,27,28,0.801696986178022,94,333,0
307,28,30,0.788251044417598,111,418,0
307,30,31,0.77305346609294,110,552,0
307,31,33,0.717144053785011,127,789,0
307,33,34,0.800159672563957,91,420,0
307,34,35,0.862051222261385,98,339,0
307,35,37,0.79409284421668,85,359,0
418,0,1,0.639355373643072,31,143,0
119,0,2,0.797189547195509,58,225,0
119,2,3,0.261527540371534,31,987,0
119,3,4,0.150376138186712,22,2470,0
119,4,6,0.20596261602991,23,2392,0
119,6,9,0.453461534155812,94,1280,0
119,9,10,0.678937172724886,36,194,0
119,10,11,0.779741456585696,25,81,0
119,11,13,0.786614494488662,112,801,0
119,13,15,0.789448027087838,69,368,0
121,0,3,0.718455960709647,54,411,0
121,3,4,0.776088415144019,32,118,0
121,4,5,0.878114322376773,42,111,0
121,5,6,0.666748876807836,26,158,0
121,6,7,0.916078561370474,26,60,0
121,7,8,0.93533357088905,18,34,0
121,8,9,0.458438539206577,8,36,0
121,9,10,0.777947956957683,19,75,0
121,10,11,0.830720724557967,21,64,0
121,11,12,0.797743080481752,12,28,0
121,12,16,0.942640490868971,20,40,0
121,16,17,1,4,4,0
121,17,20,0.919762851470163,9,26,0
121,20,24,0.822479756908376,39,153,0
121,24,25,0.852809913445328,34,144,0
121,25,26,0.714307917805084,30,188,0
121,26,31,0.664724118515754,62,506,0
121,31,32,0.774168702770584,13,55,0
297,0,20,0.848368624749197,65,400,0
297,20,21,0.931423946107048,34,81,0
297,21,23,0.892457000894008,28,70,0
428,0,13,0.689570700263211,56,310,0
162,0,1,0.473106739943481,10,73,0
162,1,3,0.945105424412619,10,15,0
162,3,6,0.824765411332088,17,47,0
162,6,7,0.758964379406622,10,23,0
162,7,8,0.573544213695835,10,78,0
162,8,9,0.418089824520835,9,75,0
162,9,14,0.561819417519216,23,130,0
162,14,15,0.778342928607321,8,28,0
162,15,16,0.89607272462453,9,33,0
162,16,19,0.873199500562001,13,54,0
162,19,30,0.497403650956297,16,228,0
162,30,43,0.562959753122242,21,294,0
162,43,46,0.90797467436635,9,28,0
162,46,48,0.928602336311985,16,30,0
162,48,49,0.934977529767123,5,10,0
132,0,8,0.757082084458102,28,174,0
132,8,9,0.340917825941631,17,473,0
132,9,10,0.674021365614623,11,117,0
163,0,5,0.829245405166645,58,183,0
398,0,13,0.788577059192924,57,566,0
398,13,14,0.887577822226598,15,27,0
398,14,15,0.972588173229183,17,21,0
398,15,16,0.874769475041449,19,40,0
398,16,17,0.919444525411572,21,57,0
398,17,19,0.956698219034862,14,23,0
442,0,25,0.686434580207822,20,146,0
250,0,1,0.773282991067991,20,79,0
388,0,2,,1,1,0
388,2,5,1,2,2,0
79,0,1,0.934636594322157,13,31,0
79,1,2,0.819341115734074,21,60,0
79,2,3,0.933448096296134,13,27,0
79,3,4,0.935267262524496,10,15,0
79,4,6,0.916334488594207,28,90,0
79,6,7,0.951295591965715,18,41,0
79,7,8,0.892317219815616,14,32,0
79,8,10,0.892896464210074,25,72,0
79,10,11,0.86444534470012,18,71,0
79,11,12,0.915615946763194,16,45,0
79,12,13,0.973677596611442,7,16,0
301,0,1,0.861353116146786,5,8,0
301,1,3,0.143245561358867,7,204,0
301,3,8,0.16159407833207,22,454,0
301,8,20,0.514711710571876,34,216,0
424,0,1,0.940093847763292,21,47,0
424,1,2,1,2,2,0
19,0,8,0.83735565674417,83,430,0
19,8,9,0.78283715660348,59,249,0
19,9,10,0.821803539015031,76,388,0
19,10,12,0.877141158573967,69,315,0
19,12,13,0.901172938401519,45,140,0
19,13,14,0.873120610996823,49,140,0
19,14,15,0.845763577437343,39,135,0
19,15,18,0.781807154729312,35,111,0
19,18,19,0.700235679521431,12,27,0
19,19,23,0.632214255482283,25,96,0
306,0,50,0.83383917055801,90,1277,0
306,50,51,0.93291266911953,12,23,0
306,51,54,0.924164743318047,33,82,0
306,54,58,0.890131412435368,31,90,0
306,58,60,0.929906817306775,25,56,0
306,60,64,0.840630267713943,33,140,0
306,64,68,0.861033279891268,40,160,0
306,68,69,0.900558069966218,20,36,0
306,69,74,0.924470519735549,33,90,0
24,0,1,0.962642436023261,18,27,0
24,1,5,0.848960333634276,40,104,0
24,5,11,0.926080615870161,34,80,0
24,11,12,1,2,2,0
315,0,3,0.932814535624874,21,62,0
315,3,4,0.913444320561224,5,14,0
315,4,5,0.912945981723724,14,32,0
315,5,9,0.876665219720878,24,89,0
315,9,10,0.85409897021324,31,148,0
315,10,11,0.867777876231035,19,74,0
315,11,12,0.896645936271847,23,83,0
158,0,9,0.936665091452138,23,58,0
97,0,1,0.886115612357566,47,188,0
262,0,3,0.807638073083201,60,581,0
262,3,4,0.712410092535672,43,415,0
262,4,5,0.790875558883112,53,375,0
262,5,6,0.810784149290257,52,396,0
262,6,7,0.828340084722499,17,53,0
401,0,5,0.789202415989429,24,127,0
308,0,7,0.766122502177511,46,288,0
308,7,9,0.739965253006939,11,91,0
10,0,8,0.512283872565717,9,181,0
10,8,9,0.509993078136279,8,217,0
10,9,10,0.883486887546066,12,83,0
10,10,12,0.86147246104308,21,166,0
10,12,13,0.96494504243077,5,18,0
106,0,1,0.925935226474776,13,19,0
319,0,4,0.457661255755325,3,27,0
319,4,6,,1,1,0
319,6,17,1,2,2,0
425,0,2,1,2,2,0
425,2,5,0.913831148197152,7,13,0
425,5,6,1,2,2,0
425,6,9,0.353359335021421,2,15,0
425,9,15,0.31587520873413,5,51,0
425,15,16,1,3,3,0
425,16,17,0.920619835714305,3,6,0
425,17,18,1,3,3,0
425,18,19,0.910122376227582,7,16,0
425,19,20,0.873303341091355,8,24,0
425,20,21,0.916516443199602,5,7,0
136,0,7,0.945530556036326,8,18,0
136,7,8,0.391243563629256,2,13,0
136,8,9,1,2,2,0
136,9,14,0.920619835714305,3,6,0
136,14,15,0.625418115623811,3,13,0
185,0,3,1,2,2,0
185,3,4,0.930827083453526,8,12,0
185,4,13,0.857863495403766,11,28,0
219,0,4,0.876070981947001,8,20,0
219,4,5,0.669591945535779,3,8,0
219,5,6,0.907647281453716,10,22,0
219,6,8,0.918295834054489,2,3,0
219,8,12,1,2,2,0
318,0,7,0.77425084725625,138,1420,0
318,7,8,0.957227185823316,12,19,0
61,0,1,0.709720073342298,17,74,0
61,1,2,0.592684434462821,13,74,0
61,2,3,0.432365294481486,13,95,0
61,3,4,0.663189559077149,9,60,0
61,4,5,0.700931977717905,7,24,0
61,5,6,0.798425187755605,14,48,0
61,6,7,0.72953073559979,15,48,0
61,7,8,0.703671845228885,15,71,0
61,8,9,0.812995525252257,8,27,0
61,9,10,0.960746039141637,18,30,0
61,10,11,0.880744514839746,13,22,0
61,11,12,0.602820077336691,9,29,0
61,12,13,0.847983610934618,6,13,0
61,13,14,0.758567422553573,7,17,0
61,14,15,0.816210349101584,18,50,0
9,0,4,0.876357639489852,4,9,0
9,4,7,0.905618517864896,3,11,0
9,7,8,,1,1,0
9,8,14,0.634466819313037,9,39,0
9,14,19,0.832290217931843,9,25,0
28,0,1,0.11057328184558,7,225,0
28,1,2,0.468995593589281,2,70,0
320,0,1,0.952819531114783,4,8,0
320,1,2,,1,2,0
322,0,7,0.672150491355702,7,29,0
322,7,9,0.82088733647906,10,27,0
322,9,13,0.746574712719367,21,73,0
322,13,14,0.953417588263366,13,17,0
322,14,17,0.816425203393187,31,111,0
322,17,18,0.919649400496748,13,24,0
322,18,19,0.837211784431619,11,30,0
376,0,37,0.828013763942278,63,221,0
423,0,18,0.466660288264642,103,2681,0
423,18,19,0.463683497124828,35,321,0
423,19,20,0.725830382178883,4,17,0
324,0,9,0.659240730490461,43,430,0
324,9,10,0.942590728967473,11,19,0
198,0,4,0.783371810584118,4,27,0
198,4,5,0.656800436734845,4,35,0
198,5,6,0.666290849182508,4,59,0
198,6,7,0.714034469909838,7,69,0
198,7,8,0.717499285068015,11,168,0
198,8,9,0.588085626378193,5,40,0
317,0,1,0.820079763465086,11,43,0
317,1,2,0.650022421648354,2,6,0
317,2,3,0.789106645306824,5,14,0
317,3,4,0.946302657200819,14,30,0
317,4,5,0.830616216056842,11,59,0
356,0,1,0.328878475565445,5,57,0
356,1,2,0.670251207124251,3,49,0
356,2,3,0.649682553436001,4,53,0
356,3,4,0.707676529682256,3,16,0
164,0,8,0.928524921548225,5,14,0
164,8,10,0.783650872405542,16,74,0
164,10,11,0.774173640658093,16,50,0
164,11,12,0.787407522736754,18,53,0
164,12,14,0.850843370026853,36,99,0
164,14,15,0.88452551521463,27,70,0
164,15,16,0.87624856407491,31,83,0
35,0,1,0.753533171189798,4,44,0
35,1,2,0.834202288644101,3,11,0
393,0,12,0.837224098352417,25,115,0
393,12,13,0.946411928215015,6,10,0
231,0,1,0.775011081103567,15,54,0
231,1,2,,1,1,0
146,0,7,0.866215337502111,19,122,0
146,7,8,0.976614668672713,9,11,0
146,8,9,0.826866519999629,7,29,0
146,9,10,,1,1,0
40,0,1,,1,7,0
40,1,2,,1,5,0
86,0,1,1,4,4,0
86,1,3,1,2,8,0
386,0,1,0.669591945535779,3,8,0
243,0,1,0.946394630357186,3,4,0
243,1,2,0.721928094887362,2,5,0
241,0,1,0.779349837292085,2,13,0
312,0,1,1,2,2,0
360,0,6,0.965633607142825,3,9,0
360,6,7,0.785475297227334,4,10,0
360,7,8,0.713345569533413,6,30,0
360,8,9,0.915538508007517,5,12,0
360,9,10,0.902296865202839,8,15,0
346,0,1,0.718814971502421,6,27,0
88,0,9,0.754695285147068,67,302,0
88,9,12,0.856022044949956,42,145,0
88,12,13,0.91552037705002,7,21,0
140,0,7,0.807694893326274,264,2305,0
154,0,10,0.773871393794102,202,1194,0
49,0,13,0.789234081556882,27,93,0
336,0,18,0.810899193933826,48,591,0
336,18,19,0.960964047443681,4,5,0
203,0,1,0.886859507142915,3,8,0
203,1,2,,1,2,0
195,0,11,0.58631193772775,180,2579,0
141,0,13,0.691052404854294,54,394,0
190,0,2,0.956273208216962,20,26,0
212,0,10,0.878291913876593,26,68,0
426,0,1,0.975503759006108,6,7,0
84,0,4,0.884861668999043,5,12,0
84,4,5,,1,4,0
245,0,7,0.586383753873768,7,230,0
215,0,1,0.41790703479554,6,39,0
215,1,2,0.711733459312972,5,32,0
215,2,3,0.886859656174599,11,24,0
215,3,4,0.902247558876757,11,35,0
215,4,5,0.734282749997343,6,17,0
215,5,6,0.888097478236732,9,21,0
215,6,8,0.946411928215015,6,10,0
215,8,10,0.864973520717927,3,5,0
215,10,12,0.885914242168296,8,18,0
215,12,13,0.921809730122851,15,32,0
215,13,14,0.891059811053997,13,42,0
215,14,15,0.889618000165603,11,21,0
215,15,16,0.918295834054489,4,9,0
39,0,3,0.759394193608911,19,141,0
39,3,4,0.829136521874149,13,35,0
39,4,5,,1,3,0
288,0,1,,1,21,0
179,0,1,0.806873049827202,13,67,0
179,1,2,0.745207105245118,19,78,0
179,2,3,0.782445033040835,36,144,0
179,3,4,0.771718114543884,21,97,0
179,4,15,0.742421830474004,40,366,0
194,0,1,0.617411855620588,13,53,0
25,0,2,0.591672778582327,2,14,0
25,2,3,0.740972410264157,3,69,0
25,3,4,0.449047629612794,7,75,0
25,4,5,0.594160217624751,3,55,0
25,5,6,0.266764987803026,2,22,0
328,0,2,0.596950848104234,3,50,0
328,2,4,0.505364488276453,17,192,0
328,4,5,0.822813774703804,25,191,0
328,5,6,0.842893880826199,27,116,0
328,6,7,0.868385134622956,20,77,0
328,7,8,0.870600385117909,33,216,0
328,8,9,0.867805898282272,41,219,0
29,0,5,0.72483409150576,3,7,0
29,5,6,0.535452288740609,33,250,0
29,6,7,0.408166064432418,49,572,0
29,7,8,0.507580949338489,25,194,0
29,8,9,0.706280211033712,28,173,0
29,9,10,0.590958416302629,15,200,0
29,10,11,0.493540463090977,26,223,0
29,11,12,0.515490201681192,22,195,0
90,0,6,0.840401334125847,45,196,0
90,6,7,0.674091718411387,26,81,0
90,7,8,0.830805011393108,37,111,0
90,8,9,0.896517642714799,47,115,0
90,9,11,0.935434786421356,47,101,0
90,11,12,0.933700502643873,25,46,0
90,12,13,0.712719071639252,19,76,0
90,13,14,0.881870457753582,55,174,0
90,14,15,0.894257886753981,75,222,0
90,15,16,0.896626280426983,43,116,0
90,16,17,0.857214198552641,36,111,0
90,17,18,0.90810492380256,37,83,0
90,18,19,0.840436448493788,24,56,0
90,19,20,0.921948378738174,32,66,0
90,20,21,0.852542899631919,26,58,0
90,21,22,0.910408547854299,37,70,0
90,22,23,0.916257380177123,51,101,0
90,23,24,0.887656922863914,60,157,0
90,24,25,0.897990754138403,72,177,0
90,25,26,0.896514747590061,52,127,0
90,26,27,0.870414256300387,91,334,0
90,27,29,0.854440858583992,119,406,0
90,29,30,0.91594332130921,54,119,0
90,30,32,0.877039606981213,54,135,0
90,32,33,0.846288776035345,16,33,0
90,33,34,0.88279799929536,61,156,0
90,34,35,0.934865160449293,17,33,0
115,0,1,0.529186652853745,10,285,0
115,1,2,0.541268698189904,12,346,0
115,2,3,0.065490821314727,2,129,0
260,0,12,0.789690082142847,3,6,0
260,12,13,0.664362145731206,10,85,0
260,13,14,0.777736064111382,11,37,0
260,14,15,0.851502982717612,8,36,0
260,15,16,0.872047559337753,15,66,0
260,16,17,0.967441074750988,15,49,0
260,17,18,0.900193731271654,15,46,0
260,18,19,0.842545087872166,17,77,0
260,19,20,0.898614371451975,11,20,0
260,20,21,0.814101577639276,15,36,0
260,21,22,0.78689440653301,4,19,0
435,0,1,0.534503532391582,15,155,0
435,1,2,0.636318381927524,26,145,0
290,0,1,0.773101524170457,19,131,0
290,1,2,0.88373805696322,11,45,0
290,2,3,0.888021081063683,18,60,0
439,0,8,0.672713246351862,28,173,0
